timestamp;name;ocel;filename;num_rows;num_cols;description;target_otypes;rule;graph_mode;remove_otype_loops;name_suffix;hu_otypes;resource_otypes;init_time;process_time;num_components;og_nodes;og_edges;og_components;user
20240823-001939;targets_per_act_and_dist;containerLogistics;20240823-001939-containerLogistics-targets_per_act_and_dist-Truck_CT_obj_obj-6f29f245.csv;25;10;;Truck;ClosestTargets;Obj-Obj;False;Truck_CT_obj_obj;Container, Customer Order, Handling Unit, Transport Document, Vehicle;Forklift, Truck;0,984375;6,078125;;;;;
20240823-001939;alloc_target_emissions;containerLogistics;20240823-001939-containerLogistics-alloc_target_emissions-Truck_CT_obj_obj-9f390eb8.csv;6;2;;Truck;ClosestTargets;Obj-Obj;False;Truck_CT_obj_obj;Container, Customer Order, Handling Unit, Transport Document, Vehicle;Forklift, Truck;0,984375;6,078125;;;;;
20240823-001939;alloc_event_stats;containerLogistics;20240823-001939-containerLogistics-alloc_event_stats-Truck_CT_obj_obj-c500c76a.csv;35351;4;;Truck;ClosestTargets;Obj-Obj;False;Truck_CT_obj_obj;Container, Customer Order, Handling Unit, Transport Document, Vehicle;Forklift, Truck;0,984375;6,078125;;;;;
20240823-001940;alloc_object_stats;containerLogistics;20240823-001940-containerLogistics-alloc_object_stats-Truck_CT_obj_obj-6243a1c9.csv;13878;3;;Truck;ClosestTargets;Obj-Obj;False;Truck_CT_obj_obj;Container, Customer Order, Handling Unit, Transport Document, Vehicle;Forklift, Truck;0,984375;6,078125;;;;;
20240823-003216;alloc_target_emissions;p2p;20240823-003216-p2p-alloc_target_emissions-goods rcpt._AT-7bca3142.csv;1941;2;;goods rcpt.;AllTargets;;;goods rcpt._AT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,046875;0,03125;;;;;
20240823-003216;alloc_event_stats;p2p;20240823-003216-p2p-alloc_event_stats-goods rcpt._AT-07d79d8d.csv;14671;2;;goods rcpt.;AllTargets;;;goods rcpt._AT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,046875;0,03125;;;;;
20240823-003217;alloc_target_emissions;p2p;20240823-003217-p2p-alloc_target_emissions-goods rcpt._PT-9edcc7a0.csv;1941;2;;goods rcpt.;ParticipatingTargets;;;goods rcpt._PT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,0625;0,078125;;;;;
20240823-003217;alloc_event_stats;p2p;20240823-003217-p2p-alloc_event_stats-goods rcpt._PT-68254b07.csv;14671;2;;goods rcpt.;ParticipatingTargets;;;goods rcpt._PT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,0625;0,078125;;;;;
20240823-003220;targets_per_act_and_dist;p2p;20240823-003220-p2p-targets_per_act_and_dist-goods rcpt._CT_hu_hu_x-50153aac.csv;17;10;;goods rcpt.;ClosestTargets;HU-HU;True;goods rcpt._CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,734375;0,875;;;;;
20240823-003220;alloc_target_emissions;p2p;20240823-003220-p2p-alloc_target_emissions-goods rcpt._CT_hu_hu_x-e3b6f842.csv;1941;2;;goods rcpt.;ClosestTargets;HU-HU;True;goods rcpt._CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,734375;0,875;;;;;
20240823-003220;alloc_event_stats;p2p;20240823-003220-p2p-alloc_event_stats-goods rcpt._CT_hu_hu_x-75f643ec.csv;14671;4;;goods rcpt.;ClosestTargets;HU-HU;True;goods rcpt._CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,734375;0,875;;;;;
20240823-003220;alloc_object_stats;p2p;20240823-003220-p2p-alloc_object_stats-goods rcpt._CT_hu_hu_x-f38abf9f.csv;9054;3;;goods rcpt.;ClosestTargets;HU-HU;True;goods rcpt._CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,734375;0,875;;;;;
20240823-003223;targets_per_act_and_dist;p2p;20240823-003223-p2p-targets_per_act_and_dist-goods rcpt._CT_hu_hu-427111e7.csv;17;10;;goods rcpt.;ClosestTargets;HU-HU;False;goods rcpt._CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,765625;0,75;;;;;
20240823-003223;alloc_target_emissions;p2p;20240823-003223-p2p-alloc_target_emissions-goods rcpt._CT_hu_hu-e400ed99.csv;1941;2;;goods rcpt.;ClosestTargets;HU-HU;False;goods rcpt._CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,765625;0,75;;;;;
20240823-003223;alloc_event_stats;p2p;20240823-003223-p2p-alloc_event_stats-goods rcpt._CT_hu_hu-fe099a79.csv;14671;4;;goods rcpt.;ClosestTargets;HU-HU;False;goods rcpt._CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,765625;0,75;;;;;
20240823-003223;alloc_object_stats;p2p;20240823-003223-p2p-alloc_object_stats-goods rcpt._CT_hu_hu-7aa943c1.csv;9054;3;;goods rcpt.;ClosestTargets;HU-HU;False;goods rcpt._CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,765625;0,75;;;;;
20240823-003226;targets_per_act_and_dist;p2p;20240823-003226-p2p-targets_per_act_and_dist-goods rcpt._CT_obj_obj_x-814638c5.csv;17;10;;goods rcpt.;ClosestTargets;Obj-Obj;True;goods rcpt._CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,765625;0,671875;;;;;
20240823-003226;alloc_target_emissions;p2p;20240823-003226-p2p-alloc_target_emissions-goods rcpt._CT_obj_obj_x-c7a2e9cd.csv;1941;2;;goods rcpt.;ClosestTargets;Obj-Obj;True;goods rcpt._CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,765625;0,671875;;;;;
20240823-003226;alloc_event_stats;p2p;20240823-003226-p2p-alloc_event_stats-goods rcpt._CT_obj_obj_x-653d5526.csv;14671;4;;goods rcpt.;ClosestTargets;Obj-Obj;True;goods rcpt._CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,765625;0,671875;;;;;
20240823-003226;alloc_object_stats;p2p;20240823-003226-p2p-alloc_object_stats-goods rcpt._CT_obj_obj_x-6f80a563.csv;9054;3;;goods rcpt.;ClosestTargets;Obj-Obj;True;goods rcpt._CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,765625;0,671875;;;;;
20240823-003229;targets_per_act_and_dist;p2p;20240823-003229-p2p-targets_per_act_and_dist-goods rcpt._CT_obj_obj-7fbef1f6.csv;17;10;;goods rcpt.;ClosestTargets;Obj-Obj;False;goods rcpt._CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,84375;0,71875;;;;;
20240823-003229;alloc_target_emissions;p2p;20240823-003229-p2p-alloc_target_emissions-goods rcpt._CT_obj_obj-530a0873.csv;1941;2;;goods rcpt.;ClosestTargets;Obj-Obj;False;goods rcpt._CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,84375;0,71875;;;;;
20240823-003229;alloc_event_stats;p2p;20240823-003229-p2p-alloc_event_stats-goods rcpt._CT_obj_obj-3a2c7a05.csv;14671;4;;goods rcpt.;ClosestTargets;Obj-Obj;False;goods rcpt._CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,84375;0,71875;;;;;
20240823-003229;alloc_object_stats;p2p;20240823-003229-p2p-alloc_object_stats-goods rcpt._CT_obj_obj-65d71dca.csv;9054;3;;goods rcpt.;ClosestTargets;Obj-Obj;False;goods rcpt._CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,84375;0,71875;;;;;
20240823-003230;alloc_target_emissions;p2p;20240823-003230-p2p-alloc_target_emissions-invoice rcpt._AT-4242d3ba.csv;927;2;;invoice rcpt.;AllTargets;;;invoice rcpt._AT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,046875;0,03125;;;;;
20240823-003230;alloc_event_stats;p2p;20240823-003230-p2p-alloc_event_stats-invoice rcpt._AT-cc9eac34.csv;14671;2;;invoice rcpt.;AllTargets;;;invoice rcpt._AT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,046875;0,03125;;;;;
20240823-003230;alloc_target_emissions;p2p;20240823-003230-p2p-alloc_target_emissions-invoice rcpt._PT-03f5bc0f.csv;927;2;;invoice rcpt.;ParticipatingTargets;;;invoice rcpt._PT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,03125;0,140625;;;;;
20240823-003230;alloc_event_stats;p2p;20240823-003230-p2p-alloc_event_stats-invoice rcpt._PT-99e85828.csv;14671;2;;invoice rcpt.;ParticipatingTargets;;;invoice rcpt._PT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,03125;0,140625;;;;;
20240823-003233;targets_per_act_and_dist;p2p;20240823-003233-p2p-targets_per_act_and_dist-invoice rcpt._CT_hu_hu_x-43c4d17d.csv;14;10;;invoice rcpt.;ClosestTargets;HU-HU;True;invoice rcpt._CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,28125;0,6875;;;;;
20240823-003233;alloc_target_emissions;p2p;20240823-003233-p2p-alloc_target_emissions-invoice rcpt._CT_hu_hu_x-709efe48.csv;927;2;;invoice rcpt.;ClosestTargets;HU-HU;True;invoice rcpt._CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,28125;0,6875;;;;;
20240823-003233;alloc_event_stats;p2p;20240823-003233-p2p-alloc_event_stats-invoice rcpt._CT_hu_hu_x-557b335a.csv;14671;4;;invoice rcpt.;ClosestTargets;HU-HU;True;invoice rcpt._CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,28125;0,6875;;;;;
20240823-003233;alloc_object_stats;p2p;20240823-003233-p2p-alloc_object_stats-invoice rcpt._CT_hu_hu_x-7ac23520.csv;9054;3;;invoice rcpt.;ClosestTargets;HU-HU;True;invoice rcpt._CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,28125;0,6875;;;;;
20240823-003235;targets_per_act_and_dist;p2p;20240823-003235-p2p-targets_per_act_and_dist-invoice rcpt._CT_hu_hu-597a9ab9.csv;14;10;;invoice rcpt.;ClosestTargets;HU-HU;False;invoice rcpt._CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,328125;0,953125;;;;;
20240823-003235;alloc_target_emissions;p2p;20240823-003235-p2p-alloc_target_emissions-invoice rcpt._CT_hu_hu-622376cf.csv;927;2;;invoice rcpt.;ClosestTargets;HU-HU;False;invoice rcpt._CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,328125;0,953125;;;;;
20240823-003235;alloc_event_stats;p2p;20240823-003235-p2p-alloc_event_stats-invoice rcpt._CT_hu_hu-a25b90d3.csv;14671;4;;invoice rcpt.;ClosestTargets;HU-HU;False;invoice rcpt._CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,328125;0,953125;;;;;
20240823-003235;alloc_object_stats;p2p;20240823-003235-p2p-alloc_object_stats-invoice rcpt._CT_hu_hu-2e3210e3.csv;9054;3;;invoice rcpt.;ClosestTargets;HU-HU;False;invoice rcpt._CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,328125;0,953125;;;;;
20240823-003237;targets_per_act_and_dist;p2p;20240823-003237-p2p-targets_per_act_and_dist-invoice rcpt._CT_obj_obj_x-0a2956fb.csv;14;10;;invoice rcpt.;ClosestTargets;Obj-Obj;True;invoice rcpt._CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,28125;0,796875;;;;;
20240823-003237;alloc_target_emissions;p2p;20240823-003237-p2p-alloc_target_emissions-invoice rcpt._CT_obj_obj_x-8572afe5.csv;927;2;;invoice rcpt.;ClosestTargets;Obj-Obj;True;invoice rcpt._CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,28125;0,796875;;;;;
20240823-003237;alloc_event_stats;p2p;20240823-003237-p2p-alloc_event_stats-invoice rcpt._CT_obj_obj_x-18a4cc39.csv;14671;4;;invoice rcpt.;ClosestTargets;Obj-Obj;True;invoice rcpt._CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,28125;0,796875;;;;;
20240823-003237;alloc_object_stats;p2p;20240823-003237-p2p-alloc_object_stats-invoice rcpt._CT_obj_obj_x-1ea89730.csv;9054;3;;invoice rcpt.;ClosestTargets;Obj-Obj;True;invoice rcpt._CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,28125;0,796875;;;;;
20240823-003240;targets_per_act_and_dist;p2p;20240823-003240-p2p-targets_per_act_and_dist-invoice rcpt._CT_obj_obj-01e5f55a.csv;14;10;;invoice rcpt.;ClosestTargets;Obj-Obj;False;invoice rcpt._CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,375;0,984375;;;;;
20240823-003240;alloc_target_emissions;p2p;20240823-003240-p2p-alloc_target_emissions-invoice rcpt._CT_obj_obj-b00559ce.csv;927;2;;invoice rcpt.;ClosestTargets;Obj-Obj;False;invoice rcpt._CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,375;0,984375;;;;;
20240823-003240;alloc_event_stats;p2p;20240823-003240-p2p-alloc_event_stats-invoice rcpt._CT_obj_obj-f5077c5b.csv;14671;4;;invoice rcpt.;ClosestTargets;Obj-Obj;False;invoice rcpt._CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,375;0,984375;;;;;
20240823-003241;alloc_object_stats;p2p;20240823-003241-p2p-alloc_object_stats-invoice rcpt._CT_obj_obj-27d0d97c.csv;9054;3;;invoice rcpt.;ClosestTargets;Obj-Obj;False;invoice rcpt._CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,375;0,984375;;;;;
20240823-003241;alloc_target_emissions;p2p;20240823-003241-p2p-alloc_target_emissions-material_AT-3b5d9a45.csv;1807;2;;material;AllTargets;;;material_AT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,0;0,015625;;;;;
20240823-003241;alloc_event_stats;p2p;20240823-003241-p2p-alloc_event_stats-material_AT-ea26f07f.csv;14671;2;;material;AllTargets;;;material_AT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,0;0,015625;;;;;
20240823-003242;alloc_target_emissions;p2p;20240823-003242-p2p-alloc_target_emissions-material_PT-540f0ca9.csv;1807;2;;material;ParticipatingTargets;;;material_PT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,046875;0,09375;;;;;
20240823-003242;alloc_event_stats;p2p;20240823-003242-p2p-alloc_event_stats-material_PT-85338c86.csv;14671;2;;material;ParticipatingTargets;;;material_PT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,046875;0,09375;;;;;
20240823-003244;targets_per_act_and_dist;p2p;20240823-003244-p2p-targets_per_act_and_dist-material_CT_hu_hu_x-23961205.csv;24;10;;material;ClosestTargets;HU-HU;True;material_CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,171875;0,859375;;;;;
20240823-003244;alloc_target_emissions;p2p;20240823-003244-p2p-alloc_target_emissions-material_CT_hu_hu_x-55a9cf58.csv;1807;2;;material;ClosestTargets;HU-HU;True;material_CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,171875;0,859375;;;;;
20240823-003244;alloc_event_stats;p2p;20240823-003244-p2p-alloc_event_stats-material_CT_hu_hu_x-229e7a70.csv;14671;4;;material;ClosestTargets;HU-HU;True;material_CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,171875;0,859375;;;;;
20240823-003244;alloc_object_stats;p2p;20240823-003244-p2p-alloc_object_stats-material_CT_hu_hu_x-415b5e18.csv;9054;3;;material;ClosestTargets;HU-HU;True;material_CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,171875;0,859375;;;;;
20240823-003247;targets_per_act_and_dist;p2p;20240823-003247-p2p-targets_per_act_and_dist-material_CT_hu_hu-e8857708.csv;24;10;;material;ClosestTargets;HU-HU;False;material_CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,421875;1,03125;;;;;
20240823-003247;alloc_target_emissions;p2p;20240823-003247-p2p-alloc_target_emissions-material_CT_hu_hu-7b01f937.csv;1807;2;;material;ClosestTargets;HU-HU;False;material_CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,421875;1,03125;;;;;
20240823-003247;alloc_event_stats;p2p;20240823-003247-p2p-alloc_event_stats-material_CT_hu_hu-92d271c6.csv;14671;4;;material;ClosestTargets;HU-HU;False;material_CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,421875;1,03125;;;;;
20240823-003247;alloc_object_stats;p2p;20240823-003247-p2p-alloc_object_stats-material_CT_hu_hu-6aaf5659.csv;9054;3;;material;ClosestTargets;HU-HU;False;material_CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,421875;1,03125;;;;;
20240823-003249;targets_per_act_and_dist;p2p;20240823-003249-p2p-targets_per_act_and_dist-material_CT_obj_obj_x-17528f60.csv;24;10;;material;ClosestTargets;Obj-Obj;True;material_CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,3125;0,734375;;;;;
20240823-003249;alloc_target_emissions;p2p;20240823-003249-p2p-alloc_target_emissions-material_CT_obj_obj_x-fa94c0ea.csv;1807;2;;material;ClosestTargets;Obj-Obj;True;material_CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,3125;0,734375;;;;;
20240823-003249;alloc_event_stats;p2p;20240823-003249-p2p-alloc_event_stats-material_CT_obj_obj_x-29fe315c.csv;14671;4;;material;ClosestTargets;Obj-Obj;True;material_CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,3125;0,734375;;;;;
20240823-003249;alloc_object_stats;p2p;20240823-003249-p2p-alloc_object_stats-material_CT_obj_obj_x-e709cce0.csv;9054;3;;material;ClosestTargets;Obj-Obj;True;material_CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,3125;0,734375;;;;;
20240823-003251;targets_per_act_and_dist;p2p;20240823-003251-p2p-targets_per_act_and_dist-material_CT_obj_obj-46fd611d.csv;24;10;;material;ClosestTargets;Obj-Obj;False;material_CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,3125;1,015625;;;;;
20240823-003251;alloc_target_emissions;p2p;20240823-003251-p2p-alloc_target_emissions-material_CT_obj_obj-084c2232.csv;1807;2;;material;ClosestTargets;Obj-Obj;False;material_CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,3125;1,015625;;;;;
20240823-003251;alloc_event_stats;p2p;20240823-003251-p2p-alloc_event_stats-material_CT_obj_obj-1f122727.csv;14671;4;;material;ClosestTargets;Obj-Obj;False;material_CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,3125;1,015625;;;;;
20240823-003251;alloc_object_stats;p2p;20240823-003251-p2p-alloc_object_stats-material_CT_obj_obj-fbd00abf.csv;9054;3;;material;ClosestTargets;Obj-Obj;False;material_CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,3125;1,015625;;;;;
20240823-003252;alloc_target_emissions;p2p;20240823-003252-p2p-alloc_target_emissions-payment_AT-0f4a677b.csv;927;2;;payment;AllTargets;;;payment_AT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,078125;0,03125;;;;;
20240823-003252;alloc_event_stats;p2p;20240823-003252-p2p-alloc_event_stats-payment_AT-cc11a9f5.csv;14671;2;;payment;AllTargets;;;payment_AT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,078125;0,03125;;;;;
20240823-003253;alloc_target_emissions;p2p;20240823-003253-p2p-alloc_target_emissions-payment_PT-693718fb.csv;927;2;;payment;ParticipatingTargets;;;payment_PT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,09375;0,109375;;;;;
20240823-003253;alloc_event_stats;p2p;20240823-003253-p2p-alloc_event_stats-payment_PT-33b29784.csv;14671;2;;payment;ParticipatingTargets;;;payment_PT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,09375;0,109375;;;;;
20240823-003254;targets_per_act_and_dist;p2p;20240823-003254-p2p-targets_per_act_and_dist-payment_CT_hu_hu_x-a4bc9632.csv;14;10;;payment;ClosestTargets;HU-HU;True;payment_CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,25;0,90625;;;;;
20240823-003254;alloc_target_emissions;p2p;20240823-003254-p2p-alloc_target_emissions-payment_CT_hu_hu_x-1ae5456c.csv;927;2;;payment;ClosestTargets;HU-HU;True;payment_CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,25;0,90625;;;;;
20240823-003254;alloc_event_stats;p2p;20240823-003254-p2p-alloc_event_stats-payment_CT_hu_hu_x-17b4ac5f.csv;14671;4;;payment;ClosestTargets;HU-HU;True;payment_CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,25;0,90625;;;;;
20240823-003255;alloc_object_stats;p2p;20240823-003255-p2p-alloc_object_stats-payment_CT_hu_hu_x-90e581d8.csv;9054;3;;payment;ClosestTargets;HU-HU;True;payment_CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,25;0,90625;;;;;
20240823-003257;targets_per_act_and_dist;p2p;20240823-003257-p2p-targets_per_act_and_dist-payment_CT_hu_hu-e874d539.csv;14;10;;payment;ClosestTargets;HU-HU;False;payment_CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,328125;0,9375;;;;;
20240823-003257;alloc_target_emissions;p2p;20240823-003257-p2p-alloc_target_emissions-payment_CT_hu_hu-a46f7589.csv;927;2;;payment;ClosestTargets;HU-HU;False;payment_CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,328125;0,9375;;;;;
20240823-003257;alloc_event_stats;p2p;20240823-003257-p2p-alloc_event_stats-payment_CT_hu_hu-156107d8.csv;14671;4;;payment;ClosestTargets;HU-HU;False;payment_CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,328125;0,9375;;;;;
20240823-003257;alloc_object_stats;p2p;20240823-003257-p2p-alloc_object_stats-payment_CT_hu_hu-51c204d6.csv;9054;3;;payment;ClosestTargets;HU-HU;False;payment_CT_hu_hu;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,328125;0,9375;;;;;
20240823-003259;targets_per_act_and_dist;p2p;20240823-003259-p2p-targets_per_act_and_dist-payment_CT_obj_obj_x-a2a821a0.csv;14;10;;payment;ClosestTargets;Obj-Obj;True;payment_CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,265625;0,875;;;;;
20240823-003259;alloc_target_emissions;p2p;20240823-003259-p2p-alloc_target_emissions-payment_CT_obj_obj_x-44bd1e6d.csv;927;2;;payment;ClosestTargets;Obj-Obj;True;payment_CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,265625;0,875;;;;;
20240823-003259;alloc_event_stats;p2p;20240823-003259-p2p-alloc_event_stats-payment_CT_obj_obj_x-f09a8e44.csv;14671;4;;payment;ClosestTargets;Obj-Obj;True;payment_CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,265625;0,875;;;;;
20240823-003259;alloc_object_stats;p2p;20240823-003259-p2p-alloc_object_stats-payment_CT_obj_obj_x-29a84b47.csv;9054;3;;payment;ClosestTargets;Obj-Obj;True;payment_CT_obj_obj_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,265625;0,875;;;;;
20240823-003302;targets_per_act_and_dist;p2p;20240823-003302-p2p-targets_per_act_and_dist-payment_CT_obj_obj-d461b0cd.csv;14;10;;payment;ClosestTargets;Obj-Obj;False;payment_CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,390625;1,078125;;;;;
20240823-003302;alloc_target_emissions;p2p;20240823-003302-p2p-alloc_target_emissions-payment_CT_obj_obj-fce6df0e.csv;927;2;;payment;ClosestTargets;Obj-Obj;False;payment_CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,390625;1,078125;;;;;
20240823-003302;alloc_event_stats;p2p;20240823-003302-p2p-alloc_event_stats-payment_CT_obj_obj-f0861e8c.csv;14671;4;;payment;ClosestTargets;Obj-Obj;False;payment_CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,390625;1,078125;;;;;
20240823-003302;alloc_object_stats;p2p;20240823-003302-p2p-alloc_object_stats-payment_CT_obj_obj-457c2526.csv;9054;3;;payment;ClosestTargets;Obj-Obj;False;payment_CT_obj_obj;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,390625;1,078125;;;;;
20240823-003302;alloc_target_emissions;p2p;20240823-003302-p2p-alloc_target_emissions-purch. order_AT-8c6d850b.csv;1598;2;;purch. order;AllTargets;;;purch. order_AT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,046875;0,03125;;;;;
20240823-003302;alloc_event_stats;p2p;20240823-003302-p2p-alloc_event_stats-purch. order_AT-07ce53c1.csv;14671;2;;purch. order;AllTargets;;;purch. order_AT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,046875;0,03125;;;;;
20240823-003303;alloc_target_emissions;p2p;20240823-003303-p2p-alloc_target_emissions-purch. order_PT-e63059b8.csv;1598;2;;purch. order;ParticipatingTargets;;;purch. order_PT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,046875;0,1875;;;;;
20240823-003303;alloc_event_stats;p2p;20240823-003303-p2p-alloc_event_stats-purch. order_PT-26077572.csv;14671;2;;purch. order;ParticipatingTargets;;;purch. order_PT;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,046875;0,1875;;;;;
20240823-003305;targets_per_act_and_dist;p2p;20240823-003305-p2p-targets_per_act_and_dist-purch. order_CT_hu_hu_x-61c3b8de.csv;13;10;;purch. order;ClosestTargets;HU-HU;True;purch. order_CT_hu_hu_x;goods rcpt., invoice rcpt., material, payment, purch. order, purch. req., quotation;---;0,28125;0,8125;;;;;
